timestamp,time_utc8,flow,seq,length,mlt,type,back_to_back,retransmissions,ack_sender,acked_segments,acked_bytes,target_seq
1772359234.455002,2026-03-01 18:00:34,"('121.194.11.70', 443, '183.172.73.211', 51988)",None,None,0.0005490779876708984,b2b,True,0,183.172.73.211,3,3984,2880013169
1772359234.455185,2026-03-01 18:00:34,"('121.194.11.70', 443, '183.172.73.211', 51988)",None,None,0.0001819133758544922,b2b,True,0,183.172.73.211,9,11952,2880025121
1772359234.457603,2026-03-01 18:00:34,"('121.194.11.70', 443, '183.172.73.211', 51988)",None,None,0.000431060791015625,b2b,True,0,183.172.73.211,25,33200,2880058321
1772359234.458501,2026-03-01 18:00:34,"('121.194.11.70', 443, '183.172.73.211', 51988)",None,None,0.0003840923309326172,b2b,True,0,183.172.73.211,23,30544,2880088865
1772359234.461176,2026-03-01 18:00:34,"('121.194.11.70', 443, '183.172.73.211', 51988)",None,None,0.000514984130859375,b2b,True,0,183.172.73.211,31,41168,2880130033
1772359234.464393,2026-03-01 18:00:34,"('121.194.11.70', 443, '183.172.73.211', 51988)",None,None,0.0006778240203857422,b2b,True,0,183.172.73.211,26,34528,2880164561
1772359234.464853,2026-03-01 18:00:34,"('121.194.11.70', 443, '183.172.73.211', 51988)",None,None,0.00010395050048828125,b2b,True,0,183.172.73.211,13,17264,2880181825
1772359234.467415,2026-03-01 18:00:34,"('121.194.11.70', 443, '183.172.73.211', 51988)",None,None,0.0001850128173828125,b2b,True,0,183.172.73.211,59,78352,2880260177
1772359234.470004,2026-03-01 18:00:34,"('121.194.11.70', 443, '183.172.73.211', 51988)",None,None,0.00018906593322753906,b2b,True,0,183.172.73.211,24,31872,2880292049
1772359234.470587,2026-03-01 18:00:34,"('121.194.11.70', 443, '183.172.73.211', 51988)",None,None,0.00016808509826660156,b2b,True,0,183.172.73.211,23,30544,2880322593
1772359234.47272,2026-03-01 18:00:34,"('121.194.11.70', 443, '183.172.73.211', 51988)",None,None,0.00019788742065429688,b2b,True,0,183.172.73.211,9,11093,2880334545
1772359234.526327,2026-03-01 18:00:34,"('183.172.73.211', 51558, '170.178.162.203', 50443)",None,None,0.18864798545837402,data,False,0,170.178.162.203,1,73,1556394233
1772359234.825691,2026-03-01 18:00:34,"('183.172.73.211', 51464, '170.178.162.203', 50443)",None,None,0.18923306465148926,data,False,0,170.178.162.203,1,230,197470771
